1,1
0.95,1.025978352
0.9,1.054092553
0.85,1.084652289
0.8,1.118033989
0.75,1.154700538
0.7,1.195228609
0.65,1.240347346
0.6,1.290994449
0.55,1.348399725
0.5,1.414213562
0.45,1.490711985
0.4,1.58113883
0.35,1.690308509
0.3,1.825741858
0.25,2
0.2,2.236067977
0.15,2.581988897
0.1,3.16227766
0.05,4.472135955
